"name","tier","owner_review","parser_path","writer_path"
"UAOS_TECHNICAL_REVIEW_QUESTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_SANDBOX_HARDENING_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_EXTENSION_BLOCKLIST_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_FALSE_CLAIM_BLOCKLIST_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_HARDWARE_BLOCKLIST_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_RUNTIME_SAFETY_LOCKS_V2.json","legal_safety","False","CLOSED","BLOCKED"
"UAOS_STOP_CONDITIONS_V2.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_NEXT_STEP_OPTIONS_AR.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_NEXT_STEP_OPTIONS_EN.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V300_OWNER_DECISION_GATE.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V300_OWNER_DECISION_GATE.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_FILE_SYSTEM_SAFETY_REVIEW.md","legal_safety","False","CLOSED","BLOCKED"
"UAOS_NO_REAL_WRITER_REVIEW.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_NO_USB_NO_HARDWARE_REVIEW.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_SANDBOX_SECURITY_REVIEW.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_EXTENSION_BLOCKER_STRESS_TEST.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_EXTENSION_BLOCKER_STRESS_TEST.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_FORBIDDEN_CLAIM_ATTEMPT_MATRIX.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_FORBIDDEN_EXTENSION_ATTEMPT_MATRIX.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_SANDBOX_REVIEW_SCOPE.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_EXTERNAL_REVIEW_START_HERE.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_REVIEWER_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_REVIEWER_DO_NOT_DO.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_TECHNICAL_REVIEW_QUESTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_SANDBOX_HARDENING_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_EXTENSION_BLOCKLIST_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_FALSE_CLAIM_BLOCKLIST_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_HARDWARE_BLOCKLIST_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_RUNTIME_SAFETY_LOCKS_V2.json","legal_safety","False","CLOSED","BLOCKED"
"UAOS_STOP_CONDITIONS_V2.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_LOG.txt","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_NEXT_STEP_OPTIONS_AR.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_NEXT_STEP_OPTIONS_EN.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V300_OWNER_DECISION_GATE.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V300_OWNER_DECISION_GATE.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_REACT_EXTERNAL_REVIEW_STATUS.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_REACT_EXTERNAL_REVIEW_STATUS.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_EXECUTIVE_SUMMARY.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_OWNER_DASHBOARD.md","dashboard_evidence","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_QA_REPORT.md","qa_evidence","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_FINAL_SEAL.md","qa_evidence","False","CLOSED","BLOCKED"
"UAOS_FILE_SYSTEM_SAFETY_REVIEW.md","legal_safety","False","CLOSED","BLOCKED"
"UAOS_NO_REAL_WRITER_REVIEW.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_NO_USB_NO_HARDWARE_REVIEW.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_SANDBOX_SECURITY_REVIEW.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_EXTENSION_BLOCKER_STRESS_TEST.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_EXTENSION_BLOCKER_STRESS_TEST.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_FORBIDDEN_CLAIM_ATTEMPT_MATRIX.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_FORBIDDEN_EXTENSION_ATTEMPT_MATRIX.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_RESULTS.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_RULES.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V301_V320_AGENT_HANDOFF_SUMMARY.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V301_V320_AGENT_INTEGRATION_MAP.json","standard_metadata","False","CLOSED","BLOCKED"
"AGENT_01_DUMMY_WRITER_HARDENING_INTEGRATED.md","standard_metadata","False","CLOSED","BLOCKED"
"AGENT_03_VALIDATOR_STRESS_INTEGRATED.md","standard_metadata","False","CLOSED","BLOCKED"
"AGENT_07_WRITER_SANDBOX_GATEKEEPER_INTEGRATED.md","standard_metadata","False","CLOSED","BLOCKED"
"AGENT_10_FINAL_INTEGRATOR_INTEGRATED.md","standard_metadata","False","CLOSED","BLOCKED"
"AGENT_11_SAFETY_GOVERNANCE_INTEGRATED.md","legal_safety","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_HARDENING_OWNER_DASHBOARD.html","dashboard_evidence","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_DASHBOARD.html","dashboard_evidence","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_LOG.txt","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_EXECUTIVE_SUMMARY.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_QA_REPORT.md","qa_evidence","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_FINAL_SEAL.md","qa_evidence","False","CLOSED","BLOCKED"
"UAOS_V301_DUMMY_OUTPUT_AUDIT_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V301_DUMMY_OUTPUT_AUDIT_V2.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V302_EXTENSION_BLOCKER_STRESS_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V302_EXTENSION_BLOCKER_STRESS_V2.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V302_FORBIDDEN_EXTENSION_MATRIX.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V303_FALSE_CLAIM_SCANNER_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V303_FALSE_CLAIM_SCANNER_V2.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V304_NO_HARDWARE_RUNTIME_LOCK_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V304_NO_HARDWARE_RUNTIME_LOCK_V2.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V305_DUMMY_OUTPUT_MANIFEST_V2.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V305_DUMMY_OUTPUT_MANIFEST_V2.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V306_RUNNER_STOP_CONDITIONS_V2.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V306_SANDBOX_RUNNER_HARDENING.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V306_SANDBOX_RUNNER_HARDENING.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V307_DUMMY_OUTPUT_VALIDATOR_V2_RESULTS.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V307_DUMMY_OUTPUT_VALIDATOR_V2_RULES.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V308_DUMMY_SANDBOX_UI_STATUS.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V308_DUMMY_SANDBOX_UI_STATUS.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V309_EXTERNAL_REVIEW_HANDOFF_PREP.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V309_REVIEWER_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V309_REVIEWER_DO_NOT_DO.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V310_DUMMY_SANDBOX_HARDENING_SEAL.md","qa_evidence","False","CLOSED","BLOCKED"
"UAOS_V311_ADDITIONAL_EXTENSION_STRESS.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V312_FORBIDDEN_PATH_STRESS.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V313_MARKER_INTEGRITY_STRESS.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V314_REPORT_ONLY_POLICY_CHECK.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V315_SANDBOX_REGRESSION_PACK.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V316_OWNER_HARDENING_DASHBOARD.html","dashboard_evidence","False","CLOSED","BLOCKED"
"UAOS_V317_EXTERNAL_REVIEW_READINESS_CHECK.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V318_NEXT_GATE_OPTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V319_BATCH_HARDENING_SUMMARY.md","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_V320_FINAL_HARDENING_SEAL.md","qa_evidence","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_RESULTS.json","standard_metadata","False","CLOSED","BLOCKED"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_RULES.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_LOG.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"SAFETY_CONFIRMATION.md","legal_safety","False","CLOSED","BLOCKED"
"DNS_SAFETY_CHECKLIST.md","legal_safety","False","CLOSED","BLOCKED"
"DOMAIN_CONNECTION_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"EMAIL_DNS_PROTECTION.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"PREVIEW_ONLY_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"STAGING_RELEASE_GATE.md","standard_metadata","False","CLOSED","BLOCKED"
"VERCEL_BUILD_SETTINGS.md","standard_metadata","False","CLOSED","BLOCKED"
"VERCEL_PROJECT_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"LINEAR_AGENT_AUTOMATION_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"LINEAR_ISSUE_IMPORT_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"LINEAR_PROJECT_STRUCTURE.md","standard_metadata","False","CLOSED","BLOCKED"
"LINEAR_ROADMAP_MILESTONES.md","standard_metadata","False","CLOSED","BLOCKED"
"LINEAR_STATUSES_AND_WORKFLOW.md","standard_metadata","False","CLOSED","BLOCKED"
"LINEAR_TEAMS_AND_LABELS.md","standard_metadata","False","CLOSED","BLOCKED"
"LINEAR_WORKSPACE_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_AI_AGENT_BRANCH_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_BRANCH_MODEL.md","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_BRANCH_PROTECTION_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_COPILOT_AGENT_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_EMERGENCY_ROLLBACK_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_PULL_REQUEST_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_REQUIRED_CHECKS_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_REVIEW_AND_MERGE_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_ALLOWED_SCOPE.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_BRANCH_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_COST_AND_RISK_REVIEW.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_FIRST_ISSUE_BODY.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_FIRST_ISSUE_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_FORBIDDEN_SCOPE.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_PR_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_REVIEW_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"QA_AI_AGENT_VALIDATION_POLICY.md","qa_evidence","False","CLOSED","BLOCKED"
"QA_BUILD_HARDENING_PLAN.md","qa_evidence","False","CLOSED","BLOCKED"
"QA_COMMAND_MATRIX.md","qa_evidence","False","CLOSED","BLOCKED"
"QA_FAILURE_HANDLING_POLICY.md","qa_evidence","False","CLOSED","BLOCKED"
"QA_FUTURE_CI_PLAN.md","qa_evidence","False","CLOSED","BLOCKED"
"QA_LOCAL_ONLY_TEST_PLAN.md","qa_evidence","False","CLOSED","BLOCKED"
"QA_NO_PRODUCTION_CLAIMS_POLICY.md","qa_evidence","False","CLOSED","BLOCKED"
"QA_STATUS_CHECKS_PLAN.md","qa_evidence","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"PREMIUM_LIBRARY_AGENT_TASKS.md","library_catalog","True","CLOSED","BLOCKED"
"PREMIUM_LIBRARY_FUTURE_PROOF_PACK_PLAN.md","library_catalog","True","CLOSED","BLOCKED"
"PREMIUM_LIBRARY_LEGAL_SAFETY_POLICY.md","library_catalog","True","CLOSED","BLOCKED"
"PREMIUM_LIBRARY_METADATA_PLAN.md","library_catalog","True","CLOSED","BLOCKED"
"PREMIUM_LIBRARY_NO_SAMPLE_COPY_POLICY.md","library_catalog","True","CLOSED","BLOCKED"
"PREMIUM_LIBRARY_PROVENANCE_POLICY.md","library_catalog","True","CLOSED","BLOCKED"
"PREMIUM_LIBRARY_QA_GATE_PLAN.md","qa_evidence","False","CLOSED","BLOCKED"
"PREMIUM_LIBRARY_SCHEMA_PLAN.md","library_catalog","True","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"DEMO_STATUS_BLOCKED_FEATURES_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"DEMO_STATUS_CONTENT_MODEL.md","standard_metadata","False","CLOSED","BLOCKED"
"DEMO_STATUS_FUTURE_IMPLEMENTATION_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"DEMO_STATUS_JOB_CENTER_VERSION.md","standard_metadata","False","CLOSED","BLOCKED"
"DEMO_STATUS_PAGE_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"DEMO_STATUS_SECTION_COPY.md","standard_metadata","False","CLOSED","BLOCKED"
"DEMO_STATUS_SUPPORTER_VERSION.md","standard_metadata","False","CLOSED","BLOCKED"
"DEMO_STATUS_TRUTHFUL_CLAIMS_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"CHEAP_WORKER_ROUTING_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"CODEX_USAGE_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"COPILOT_USAGE_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"COST_BUDGET_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"COST_GUARD_AUTOMATION_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"COST_RISK_CLASSIFICATION.md","standard_metadata","False","CLOSED","BLOCKED"
"DAILY_COST_REPORT_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"STOP_RULES_AND_LIMITS.md","standard_metadata","False","CLOSED","BLOCKED"
"BRANCH_PROTECTION_TRANSFER_PLAN.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_TRANSFER_READINESS_AUDIT.md","standard_metadata","False","CLOSED","BLOCKED"
"GITHUB_TRANSFER_READINESS_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"SECRETS_VERCEL_DOMAIN_RISK.md","standard_metadata","False","CLOSED","BLOCKED"
"TRANSFER_RISK_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"AI_FACTORY_STAGE_SUMMARY.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"LOCAL_RELEASE_NOTES_DRAFT.md","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_DECISION_POINTS.md","standard_metadata","False","CLOSED","BLOCKED"
"OWNER_HANDOFF_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"SAFETY_GATES_HANDOFF.md","legal_safety","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"GATEWAY_HANDOFF_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"GATEWAY_SAFETY_POLICY.md","legal_safety","False","CLOSED","BLOCKED"
"LOCAL_GATEWAY_FILE_CONTEXT.md","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"SCREENSHOT_PRESENTATION_GUIDE.md","standard_metadata","False","CLOSED","BLOCKED"
"STATIC_DEMO_GATEWAY_SAFETY_HANDOFF.md","legal_safety","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"FUNDING_MILESTONE_BOUNDARIES.md","standard_metadata","False","CLOSED","BLOCKED"
"JOBCENTER_PRESENTATION_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"NEXT_ACTIONS.md","standard_metadata","False","CLOSED","BLOCKED"
"PRESENTATION_CLAIMS_POLICY.md","standard_metadata","False","CLOSED","BLOCKED"
"PRESENTATION_SAFETY_PLAN.md","legal_safety","False","CLOSED","BLOCKED"
"PRESENTATION_WORDING_GUIDE.md","standard_metadata","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"SUPPORTER_FRIEND_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"PRIVATE_DEMO_GATEWAY_CONFIG_SAFETY_SEAL.md","qa_evidence","False","CLOSED","BLOCKED"
"RESULT.md","standard_metadata","False","CLOSED","BLOCKED"
"CLAIMS_SAFE_SCREENSHOT_CHECKLIST.md","standard_metadata","False","CLOSED","BLOCKED"
"EXECUTION_PACKET.json","standard_metadata","False","CLOSED","BLOCKED"
"LOCAL_DEMO_URL_INVENTORY.md","standard_metadata","False","CLOSED","BLOCKED"
